,domain,url,comment_id,username,user_id,comment,sentiment,toxicity,comment_original,language,links,upvotes,downvotes,published_date,reply_count,reply_to,crawled_time
328,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,cb94fdf0-e0fb-4066-8f6e-f90c85c24e9c,roco,2c0ca280-4893-40c4-b095-3e4a8ff1ba9a,"Sometimes you should, sometimes you should not, depends on each and every situation. In this case IMHO we should.",0.0,0.11598449,"Sometimes you should, sometimes you should not, depends on each and every situation. In this case IMHO we should.",,,,,1569774193000,0,ff0e51f6-a35f-4c78-95e4-d6a28195976a,2020-05-11 13:26:07
329,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,cbdd421c-b107-4fea-80c9-ae21f7402aed,chris122345,1cf95579-2e78-442d-a61e-00ad9961cbcb,"I don't get it.. so what?
",0.0,0.048746165,I don't get it.. so what?<br>,,,,,1568925667000,0,,2020-05-11 11:26:37
330,infowars.com,https://www.infowars.com/o-canada-memes-mock-justin-blackface-trudeau/,cc583357-26a6-4eb7-9c94-e50eda5bec6f,cmmtr_loves_spam,497155a8-ff1e-4567-a047-a0aa4297c4d9,"Well, Justin did say that the outrage around his blackface photos was shallow.",-0.333333,0.5312321,"Well, Justin did say that the outrage around his blackface photos was shallow.",,,,,1568973586000,0,,2020-05-03 19:43:47
331,infowars.com,https://www.infowars.com/trudeau-vows-to-slash-taxes-as-blackface-scandal-rocks-polls/,ccd5cc8a-443c-4095-97cb-c705a02da8f7,Medusa,2855dedc-2257-417e-8c40-d2cd55bbd427,Past is the past.  Now another day in the life.,-0.25,0.0770838,Past is the past.  Now another day in the life.,,,,,1569253047000,0,,2020-05-11 11:26:53
332,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,ccfb6d6d-57bb-423a-80bb-143d76b61a3a,neilineg,4beb30bc-f6b9-450d-87b7-09fb3293c304,"too many ignorant comments here. FYI: this is the same guy who publicly corrected a woman describing a feminist cause that would 'help mankind', telling her to say 'personkind'.. who called an old woman of quebec french canadian old stalk complaining about preferential treatment by him for illegal aliens being brought in to replace her people.. a 'racist'.. a tyrant who tried to change centuries of tradition so that he doesn't have to answer any questions in parliament from 'her majesty's loyal opposition'. who wouldn't let his friends leave organic waste at the campsite in the middle of a million square mile  wilderness.. who invited the terrorist who blew up indian airlines to the banquet in india... who told a group of jihadists ('warriors') that their message of peace in their no-go-zone would strengthen the multicultural state.. who gave millions (of tax payer dollars) in 'psychological damages' to a convicted terrorist who murdered canadian soldiers",0.030303,0.50776577,"too many ignorant comments here. FYI: this is the same guy who publicly corrected a woman describing a feminist cause that would 'help mankind', telling her to say 'personkind'.. who called an old woman of quebec french canadian old stalk complaining about preferential treatment by him for illegal aliens being brought in to replace her people.. a 'racist'.. a tyrant who tried to change centuries of tradition so that he doesn't have to answer any questions in parliament from 'her majesty's loyal opposition'. who wouldn't let his friends leave organic waste at the campsite in the middle of a million square mile  wilderness.. who invited the terrorist who blew up indian airlines to the banquet in india... who told a group of jihadists ('warriors') that their message of peace in their no-go-zone would strengthen the multicultural state.. who gave millions (of tax payer dollars) in 'psychological damages' to a convicted terrorist who murdered canadian soldiers",,,,,1568992081000,0,,2020-05-11 11:26:36
333,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,cd9df50e-fc59-42d5-8004-30bc8c7db4ab,powerxq,b8c4a115-1f49-45a8-ab4f-4d4055a09c62,"Like Ronan Farrow being Sinatra's kid based on pics, there is speculation that Justin is really Fidel Castro's kid. Based on pics and timeline of when mom visited Cuba. He absolutely is NOT Mick Jagger's kid which was another possibility.",0.05,0.26678297,"Like Ronan Farrow being Sinatra's kid based on pics, there is speculation that Justin is really Fidel Castro's kid. Based on pics and timeline of when mom visited Cuba. He absolutely is NOT Mick Jagger's kid which was another possibility.",,,,,1571688162000,0,4213bf96-3c91-4845-bc2b-7d22db9a05d6,2020-05-11 11:46:06
334,infowars.com,https://www.infowars.com/o-canada-memes-mock-justin-blackface-trudeau/,cf2e209a-a915-4d7f-a609-51a03cba6033,ReindeerBBQ,ecbc13e0-7874-455a-bb3c-9258a862847b,Five stars and two thumbs up.,0.0,0.03129301,Five stars and two thumbs up.,,,,,1568944488000,0,,2020-05-11 03:09:12
335,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,cf51bc37-6176-4eb4-88f1-f1fa750d6f4c,Robert56,d634ba88-3e38-4bae-b5c2-f678cd6a9660,"Trudeau a tyrant no different than Charles 1st and those involved with the star Chamber of 1637. This type of regulation will no doubt cause a civil war no different than the English Civil war of 1642.
",0.0,0.24188459,Trudeau a tyrant no different than Charles 1st and those involved with the star Chamber of 1637. This type of regulation will no doubt cause a civil war no different than the English Civil war of 1642.<br>,,,,,1571691869000,0,,2020-05-11 11:45:55
336,infowars.com,https://www.infowars.com/ezra-levant-offers-10000-for-video-of-blackface-trudeau-singing-day-o/,d0ddd60b-90fc-457a-ae95-804e9a206b9c,roco,2c0ca280-4893-40c4-b095-3e4a8ff1ba9a,"As an American Indian, I am offended NOBODY dresses up like an Indian anymore, I believe its racist everyone wants to be black and not red...I am deeply offended.

/sarcasm off.",0.008333,0.7143425999999999,"As an American Indian, I am offended NOBODY dresses up like an Indian anymore, I believe its racist everyone wants to be black and not red...I am deeply offended.<br><br>/sarcasm off.",,,3.0,,1568892162000,1,,2020-05-11 11:26:50
337,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,d1978de7-30bd-4950-849f-d1f7aa630a22,Luigi1,48d575ac-895d-4463-bc0b-80833ada2760,"The Deep State moves north. After Obama endorsed Trudeau, two weeks ago, Parliament is looking into the possibilities that Obama might had meddled in Canada's national elections, much deeper than was previously suspected. ",0.011111,0.118255205,"The Deep State moves north. After Obama endorsed Trudeau, two weeks ago, Parliament is looking into the possibilities that Obama might had meddled in Canada's national elections, much deeper than was previously suspected. ",,,,,1571767400000,0,,2020-05-11 11:45:47
338,infowars.com,https://www.infowars.com/political-scientist-trudeau-blackface-scandal-could-cost-him-the-election/,d1ee3850-4713-4b1c-861e-a83d6ffeb448,NOPIN1,425ad52e-487a-4127-8a0c-9fa050f60981,https://youtu.be/Ak93Q7Kj4Hc,0.0,0.0,"<a href=""https://youtu.be/Ak93Q7Kj4Hc"" class=""talk-plugin-rich-text-link"" target=""_blank"">https://youtu.be/Ak93Q7Kj4Hc</a>",,"{""links"": [""https://youtu.be/Ak93Q7Kj4Hc"", ""https://youtu.be/Ak93Q7Kj4Hc""]}",1.0,,1568920505000,0,,2020-05-11 11:26:50
339,infowars.com,https://www.infowars.com/o-canada-memes-mock-justin-blackface-trudeau/,d2682a78-dedc-4378-b032-d443c499ac1a,powerxq,b8c4a115-1f49-45a8-ab4f-4d4055a09c62,"From Fox News: ""Justin is Canada's Beto.""",0.0,0.23509374,"From Fox News: ""Justin is Canada's Beto.""",,,2.0,,1568929575000,1,,2020-05-11 03:09:14
340,infowars.com,https://www.infowars.com/ezra-levant-offers-10000-for-video-of-blackface-trudeau-singing-day-o/,d2841eff-5aed-492d-86f8-cb38006bd7a6,MediaSucks,e27d724b-8ab1-4ee2-b40b-cf62c8504b26,"Eddie Murphy dressed up as a white Jewish man in Coming to America and even used the accent
",0.0,0.27760407,Eddie Murphy dressed up as a white Jewish man in Coming to America and even used the accent<br>,,,0.0,,1568899682000,0,,2020-05-11 11:26:44
341,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,d340f6cf-cd1c-4011-9c25-e4cae724adc2,icedart,86dff5bb-9ef4-4224-bf59-c4ce011bfb4f,Lol....rich people....it's like a horse race but the most effeminate one wins.,0.4,0.4925733,Lol....rich people....it's like a horse race but the most effeminate one wins.,,,1.0,,1568901995000,2,,2020-05-11 11:26:50
342,infowars.com,https://www.infowars.com/ezra-levant-offers-10000-for-video-of-blackface-trudeau-singing-day-o/,d3978f5d-5d7a-4114-b3b3-4d866b5bbf80,ThomasJefferson1776,70a662f9-64b8-4ffd-8d7d-e485fe382553,I dispise Canadas super cuck leader hes just the top cuck in a nation of cucks. Anyway even though I hate the man dressing up to have fun is no big deal. I can tell you that hes isn't nor ever was a racist he just dressed up like Aladin and then a Jamaican so what he wasnt trying to degrade anyone he was having fun. I would love to see him brought down but not this way. This is the wrong way to bring someone down. I dressed up as a teenage mutant ninja turtle in 1990 as a kid. With the way the left is going i will be looked at like I was being insensitive to mutants and accused of genocide of turtles. ,0.026851999999999997,0.6130633,I dispise Canadas super cuck leader hes just the top cuck in a nation of cucks. Anyway even though I hate the man dressing up to have fun is no big deal. I can tell you that hes isn't nor ever was a racist he just dressed up like Aladin and then a Jamaican so what he wasnt trying to degrade anyone he was having fun. I would love to see him brought down but not this way. This is the wrong way to bring someone down. I dressed up as a teenage mutant ninja turtle in 1990 as a kid. With the way the left is going i will be looked at like I was being insensitive to mutants and accused of genocide of turtles. ,,,1.0,,1568896138000,2,,2020-05-11 11:26:46
343,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,d4074842-cc90-45b5-8ec3-178040493581,hermes_tresmigistus,ae0ad886-28f4-454a-b00d-bf581dcc1f08,JESUIT GLOBALIST PUPPET SCUMBAG KISSING THE ASS OF THE EUROPEAN BLACK NOBILITY!,-0.104167,0.9389151,JESUIT GLOBALIST PUPPET SCUMBAG KISSING THE ASS OF THE EUROPEAN BLACK NOBILITY!,,,,,1571771395000,0,,2020-05-11 11:45:46
344,infowars.com,https://www.infowars.com/justin-trudeau-is-cancelled/,d4490430-7859-4e47-9c34-b8cd8b497729,BrainWarrior,2ab8349d-f1bd-41d6-9792-ccc79b305141,lol,0.8,0.08359664,lol,,,,,1568914613000,0,03a03fee-94ec-40a8-bff6-f9e6e80dfbcc,2020-05-11 13:25:28
345,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,d573e92d-ce0e-40f0-9e2e-fb3fdfb3ddb0,Sojourner,57736e25-4098-4a2a-9bf5-56feb2478343,I would be pleasantly surprised if he didn't win reelection.,0.45,0.08628682,I would be pleasantly surprised if he didn't win reelection.,,,,,1569856320000,0,1e1c86f5-3eea-4fcd-9813-ac2d4ec34f05,2020-05-11 13:26:00
346,infowars.com,https://www.infowars.com/justin-trudeau-is-cancelled/,d6dea906-8f71-4d56-a68a-cfc14e7d8d01,ReindeerBBQ,ecbc13e0-7874-455a-bb3c-9258a862847b,"When slavery was in the USA, it was rampant all over the world. What did Canada do (or any other country) to fix the problem, like the U.S.?",-0.125,0.2185798,"When slavery was in the USA, it was rampant all over the world. What did Canada do (or any other country) to fix the problem, like the U.S.?",,,,,1568914751000,1,2d1cc427-af59-4e1b-98eb-7b560d4700ef,2020-05-11 13:25:29
347,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,d78e3080-77cb-41e9-aaa3-8d6f48d0c4ca,JamesB,85d4f39c-8bbf-410e-bef3-81a51da6a652,"Typical liberal. Hypocritical, fraudulent, and racist.",-0.16666699999999998,0.8757706,"Typical liberal. Hypocritical, fraudulent, and racist.",,,2.0,,1569768762000,0,,2020-05-11 13:26:21
348,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,d828a2da-ada9-4272-bb4e-9af032fe4b1b,Michelangelo,c4e9d0e1-3fa0-4880-a8eb-670479b75c6c,"Trudeau says voters chose 'progressive agenda' after Canadian election win

https://www.youtube.com/watch?v=_VaYYRsK4-8

“So this is how liberty dies… with thunderous applause.”

https://www.youtube.com/watch?v=DgxZr6LLS34",0.8,0.22447655,"Trudeau says voters chose 'progressive agenda' after Canadian election win
 

<br><br><a href=""https://www.youtube.com/watch?v=_VaYYRsK4-8"" class=""talk-plugin-rich-text-link"" target=""_blank"">https://www.youtube.com/watch?v=_VaYYRsK4-8</a>


<br><br>“So this is how liberty dies… with thunderous applause.”
 
 

<br><br><a href=""https://www.youtube.com/watch?v=DgxZr6LLS34"" class=""talk-plugin-rich-text-link"" target=""_blank"">https://www.youtube.com/watch?v=DgxZr6LLS34</a>",,"{""links"": [""https://www.youtube.com/watch?v=_VaYYRsK4-8"", ""https://www.youtube.com/watch?v=_VaYYRsK4-8"", ""https://www.youtube.com/watch?v=DgxZr6LLS34"", ""https://www.youtube.com/watch?v=DgxZr6LLS34""]}",1.0,,1571727855000,0,80e1ee80-42a9-44ff-9156-324837fc0dff,2020-05-11 11:45:53
349,infowars.com,https://www.infowars.com/trudeau-vows-to-slash-taxes-as-blackface-scandal-rocks-polls/,d8565ea8-9a87-4f0e-bee8-c74909371e43,Ronove2020,2bd62363-16b8-43d6-8291-13a575e18a13,"And Trudeau going as Martin Luther King in blackface to Halloween party to show how much he has changed as rich, spoiled liberal.
",0.28750000000000003,0.5041587,"And Trudeau going as Martin Luther King in blackface to Halloween party to show how much he has changed as rich, spoiled liberal.<br>",,,,,1569260921000,0,,2020-05-11 11:26:47
350,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,d9e1b173-c536-48ed-8b04-0f50437fe44f,truck_driver,0be8afa1-a4e2-4272-8b4a-e499d3a5bc00,"Before it's news dot com citizens journalism blog article says Obama has been granted political asylum in Canada. 
",0.0,0.08398356,Before it's news dot com citizens journalism blog article says Obama has been granted political asylum in Canada. <br>,,,,,1571773967000,0,,2020-05-11 11:45:46
351,infowars.com,https://www.infowars.com/canadas-wokest-pm-just-took-a-hit-in-the-polls-after-blackface-scandal/,da67c358-e5fd-4493-8707-2da523883738,PaleRider,1d62443f-1221-49c2-8aee-a124bdfd57df,"“Wokest” is really bad grammar.  Much like moral relativism, our national language is sliding into depravity. Word meanings change, standards decay, before long we can’t even communicate properly. 

Why are we helping the communists attack and destroy every single institution in America including the perversion of our language? 

Uphold the standards or we will accelerate our slide into third world status.

Remember this, and do not help the enemy.

",-0.10267899999999999,0.47696194000000003,"“Wokest” is really bad grammar.  Much like moral relativism, our national language is sliding into depravity. Word meanings change, standards decay, before long we can’t even communicate properly. <br><br>Why are we helping the communists attack and destroy every single institution in America including the perversion of our language? <br><br>Uphold the standards or we will accelerate our slide into third world status.<br><br>Remember this, and do not help the enemy.<br><br>",,,,,1569170929000,0,,2020-05-11 11:26:45
352,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,da7d4765-5a32-4909-bff1-8516c837ab56,Corey_Treverson,277f3aad-9be0-485e-89bb-6011a40d0d3f,"Well I guess Scheer didn't give them $600M of taxpayer dollars like Justina Turdeaux did, so they have to continue licking Trudy's arse.",0.0,0.8490966600000001,"Well I guess Scheer didn't give them $600M of taxpayer dollars like Justina Turdeaux did, so they have to continue licking Trudy's arse.",,,,,1571852897000,0,09fdd92f-9537-4549-8ffe-53702a73be1e,2020-05-11 11:46:09
353,infowars.com,https://www.infowars.com/ezra-levant-offers-10000-for-video-of-blackface-trudeau-singing-day-o/,dbd21dfc-ff70-4f6f-9301-5e9b49fca0d6,Carl,b1163af7-3a58-44a6-8834-1a04a16b8caa,"I don't understand the obsession with this. Dress up as a clown, do what you want. It is a costume party. Are all you lefttards insanely obsessed with controlling people and defining everything as bad so you can stomp on everybody and build your career and morals on the broken backs of other people? How appropriate that you fall on your own swords, though.",-0.104167,0.37603113,"I don't understand the obsession with this. Dress up as a clown, do what you want. It is a costume party. Are all you lefttards insanely obsessed with controlling people and defining everything as bad so you can stomp on everybody and build your career and morals on the broken backs of other people? How appropriate that you fall on your own swords, though.",,,1.0,,1568915992000,0,,2020-05-11 11:26:39
354,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,dca8ee83-d5c7-4bd5-a2ee-287505d05f2f,ElectricalPowerGrid,1d772c16-6c4e-4e58-b49e-126dfc2f1d0b,"They are all Globalists - ALL Single Unified White western Christian Cultures Ethnicity countries must be destroyed. 

In the Newly Released Stansberry Research Article - The Man Who Predicted the Collapse of GM, Fannie Mae, and Freddie Mac -

Is Predicting the Jubilee COLLAPSE of AMERICA

Several factors are not included in the article, when the Jubilee kicks-off I don’t foresee any scenario were the lights stay on.

This isn’t like the economic depressions of the 1800’s or 1920s 30’s were everyone was white and somewhat civil. With 50 plus million Africans and millions more non white invaders inside America and with the power grid down it will be a free-for-all battle, especially in the cities municipalities.

Certain groups will ensure the power doesn’t come back on, central gov doesn’t survive and select cities can not recover. The military isn’t capable of handling the pigeons in the middle east it certainly won’t be able to handle the size of America - there will be no holding back when the shooting starts.

As America Banks collapse Other western countries will immediately begin to fall when their socialist systems can’t feed the millions of Africans and other non white invaders inside their country who will start pillaging and rampaging the unarmed white populations - their power grids will also collapse.

Excluding America, it is now interesting to look back during the last 30-50 years to see how they were able to successfully disarmed the white populations in every western country, then, blitzkrieg racial invasion, they needed millions of third world invaders inside western countries to participate in the Jubilee pillaging rampaging to ensure the greatest destruction possible. -

Interesting how the millions of Africans they imported into western countries are Military age

... And CHINA is building up fast

tic toc
",0.11556000000000001,0.3974449,"They are all Globalists - ALL Single Unified White western Christian Cultures Ethnicity countries must be destroyed. <br><br>In the Newly Released Stansberry Research Article - The Man Who Predicted the Collapse of GM, Fannie Mae, and Freddie Mac -
<br><br>
Is Predicting the Jubilee COLLAPSE of AMERICA <br><br>

Several factors are not included in the article, when the Jubilee kicks-off I don’t foresee any scenario were the lights stay on.
<br><br>
This isn’t like the economic depressions of the 1800’s or 1920s 30’s were everyone was white and somewhat civil.

With 50 plus million Africans and millions more non white invaders inside America and with the power grid down it will be a free-for-all battle, especially in the cities municipalities.
<br><br>
Certain groups will ensure the power doesn’t come back on, central gov doesn’t survive and select cities can not recover. The military isn’t capable of handling the pigeons in the middle east it certainly won’t be able to handle the size of America - there will be no holding back when the shooting starts.
<br><br>As America Banks collapse Other western countries will immediately begin to fall when their socialist systems can’t feed the millions of Africans and other non white invaders inside their country who will start pillaging and rampaging the unarmed white populations - their power grids will also collapse.<br><br>

Excluding America, it is now interesting to look back during the last 30-50 years to see how they were able to successfully disarmed the white populations in every western country, then, blitzkrieg racial invasion, they needed millions of third world invaders inside western countries to participate in the Jubilee pillaging rampaging to ensure the greatest destruction possible. -<br><br>

Interesting how the millions of Africans they imported into western countries are Military age<br><br> 

... And CHINA is building up fast<br><br> 

tic toc <br>",,,,,1571684024000,0,2697ffe2-89e8-4eb4-8fa5-8089cbbdf530,2020-05-11 11:46:08
355,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,de278106-46ac-4eed-9f5e-30736d21e6da,CriswellSpeaks,a759aa27-c74b-4549-b1ef-a8df190fa630,Blackface has been a strict no-no in Canada for a very long time.,-0.065,0.48114297,Blackface has been a strict no-no in Canada for a very long time.,,,,,1569777968000,1,2aa462b2-c07d-488f-b49d-2657178b0f23,2020-05-11 13:26:03
356,infowars.com,https://www.infowars.com/political-scientist-trudeau-blackface-scandal-could-cost-him-the-election/,e06568a6-e46a-444a-8ad1-d10922c7ec97,JamesB,85d4f39c-8bbf-410e-bef3-81a51da6a652,"Another liberal bimbo of white privilege with his big mouth proven to be the hypocrite and natural born racist we know him to be.



",0.033333,0.7564761600000001,Another liberal bimbo of white privilege with his big mouth proven to be the hypocrite and natural born racist we know him to be.<br><br><br><br>,,,,,1569006025000,0,,2020-05-11 11:26:36
357,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,e0e84ece-7463-4ed2-8a53-6da60501119b,HANGTHEOWL,fb6a97f7-9f18-452c-8a72-310f88424e3e,"AAAAHH,,no,,most of the black face was done as a mockery of blacks,,,and most all of the famous black face acts,,were done by Jews,,,but then nobody everrrrrrrr mentions that little fact,,,",0.095833,0.66553557,"AAAAHH,,no,,most of the black face was done as a mockery of blacks,,,and most all of the famous black face acts,,were done by Jews,,,but then nobody everrrrrrrr mentions that little fact,,,",,,,,1568896551000,1,59fb76be-c2ce-4b60-b4ff-f4731280754d,2020-05-11 11:26:55
358,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,e18ce741-771b-4ffb-8e46-29db67b3f7e0,upsidedown,53bedbef-62f2-4ec9-aa13-44cd9bb91577,There were some articles in a Buffalo Newspaper that indicated Trudeau left his tenure at Pt Grey Academy in Vancouver after an alleged affair with a student..does anyone know the credibility of the Buffalo newspaper? Apparently he left mid term which does not jibe with his apparent moving to other projects..,-0.032143,0.16694078,There were some articles in a Buffalo Newspaper that indicated Trudeau left his tenure at Pt Grey Academy in Vancouver after an alleged affair with a student..does anyone know the credibility of the Buffalo newspaper? Apparently he left mid term which does not jibe with his apparent moving to other projects..,,,,,1571711626000,0,,2020-05-11 11:45:47
359,infowars.com,https://www.infowars.com/trudeau-vows-to-slash-taxes-as-blackface-scandal-rocks-polls/,e1f65586-01bb-446b-8aec-70bf27e7f811,Lazarus68,0d0db804-788b-4f41-964d-95967829a012,"How’s he gonna support his real darkies?    You know, Mustafa and his family chain immigration.
We are sandwiched between the crazy in Mexico and the insane in Canada, the commies in CA, and the fascists in New England.     Gimme flyover country anyday.",-0.315909,0.6876770999999999,"How’s he gonna support his real darkies?    You know, Mustafa and his family chain immigration.<br>We are sandwiched between the crazy in Mexico and the insane in Canada, the commies in CA, and the fascists in New England.     Gimme flyover country anyday.",,,,,1569298788000,0,,2020-05-11 11:26:41
360,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,e27cfbc3-105f-4275-9d94-b292a35060cc,cmmtr_loves_spam,497155a8-ff1e-4567-a047-a0aa4297c4d9,That's the leftists for you. They project their racism upon non racists to hide the fact on how racist they actually.,0.0,0.5022907,That's the leftists for you. They project their racism upon non racists to hide the fact on how racist they actually.,,,5.0,,1569769745000,0,,2020-05-03 19:42:04
361,infowars.com,https://www.infowars.com/political-scientist-trudeau-blackface-scandal-could-cost-him-the-election/,e294f495-05a3-4ddf-9539-583adb4cf75f,Starr,aacefe5b-c485-410c-9aa2-864668792902,Who gives a f--k if I want to do a black face that is my right and if that offends some black whiney douche bag too bad. I can't stand Trudeau but before I allow the insecure balck race walk all over my God given rights I will defend his right idiots like Trudeau.,-0.251701,0.9512396,Who gives a f--k if I want to do a black face that is my right and if that offends some black whiney douche bag too bad. I can't stand Trudeau but before I allow the insecure balck race walk all over my God given rights I will defend his right idiots like Trudeau.,,,,,1568921803000,1,,2020-05-11 11:26:48
362,infowars.com,https://www.infowars.com/justin-trudeau-is-cancelled/,e2d579b0-a947-424f-ba41-54fc31c710cf,logic,5e9d7e6d-e672-4127-ba13-a7b7d3b97114,"Where up to 100000000 indiginous peoples were slaughtered

Kanatas history is just as fucked as the USA",-0.6000000000000001,0.78677547,Where up to 100000000 indiginous peoples were slaughtered<br><br>Kanatas history is just as fucked as the USA,,,,,1568916248000,0,fb6538a7-e17d-4e7e-b6a6-cdb558dfbcc5,2020-05-11 13:25:30
363,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,e405e75e-ff51-4a7a-9298-7b5f134829cb,Sweetness_LTL,34cf77f2-9031-43f3-bf0e-0fc0e2681d26,"Predictions
I predict that conservative Canadians will seek refuge in U.S. over the next five year's, that U.S. will be at war with both Canada and Mexico and eventually claim both territories for the United States.
Europeans will have to fight & shed their own blood this time around because they never learn.
And this Jesuit Pope of Satan will die in a not so tragic accident before 2021.",-0.05,0.42877492,"<b>Predictions</b><br>I predict that conservative Canadians will seek refuge in U.S. over the next five year's, that U.S. will be at war with both Canada and Mexico and eventually claim both territories for the United States.<br>Europeans will have to fight &amp; shed their own blood this time around because they never learn.<br>And this Jesuit Pope of Satan will die in a not so tragic accident before 2021.",,,,,1571687429000,0,,2020-05-11 11:46:01
364,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,e4e635df-60c3-4a0a-a4a5-060a9ddbb36d,Mordecai_Irony,c8d140eb-053e-408b-a301-3fc13dcbde5d,Such behavior is the consistent cover for most every politico's criminal BS. Another day goes by and the bank account meter just keeps ticking higher.,0.12,0.41952839999999997,Such behavior is the consistent cover for most every politico's criminal BS. Another day goes by and the bank account meter just keeps ticking higher.,,,,,1569772115000,0,a4283acc-0f99-4203-b6cf-3a1a3dcb9d4b,2020-05-11 13:26:20
365,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,e4f0810c-05e8-4de4-b561-16b9d840f63a,woof,b04e6b1b-245a-405c-b75f-26b692d3fcc8,"It only matters because people will play along with the madness. It's no big deal, liberals get butt hurt about some Halloween costumes.",0.0,0.374081,"It only matters because people will play along with the madness. It's no big deal, liberals get butt hurt about some Halloween costumes.",,,,,1568978288000,0,8d2af30d-63ed-45d9-8bdc-996a8445622f,2020-05-11 11:26:44
366,infowars.com,https://www.infowars.com/justin-trudeau-is-cancelled/,e5c07bb8-009d-4518-9154-ce5f77c73c7e,Stephen_Gash,cfb37732-b060-4921-aa08-c9ff5c1e39a0,"To be fair, the two women in the picture are Kamilla Harris and Ayanna Pressley in Whiteface.

Seriously, this is worse than Elizabeth Warren stealing a native American's place in college? And Warren is the front-runner for the Democrats candidacy, now lizard-brain Biden has gone bonkers due to adrenochrome deficiency.  ",-0.031667,0.44144687,"To be fair, the two women in the picture are Kamilla Harris and Ayanna Pressley in Whiteface.<br><br>Seriously, this is worse than Elizabeth Warren stealing a native American's place in college? And Warren is the front-runner for the Democrats candidacy, now lizard-brain Biden has gone bonkers due to adrenochrome deficiency.  ",,,,,1568924719000,0,,2020-05-11 13:25:20
367,infowars.com,https://www.infowars.com/trudeau-vows-to-slash-taxes-as-blackface-scandal-rocks-polls/,e5e8f8fd-c385-468f-8a14-504ce7ccb6a4,GreatWhite,d16e2da2-af44-4d1c-96fd-f342c4779eeb,"If they want him in he will win. Elections are rigged. Doesn’t matter where. You worry about google and quantum supremacy well how about our elections? Globally. There hasn’t been a legit one since Reagan.  It all started with bushy Sr Mr CIA himself. The media’s job is to sell it and they steal it. Given what trump hasn’t done and is doing there is a good chance he too is a manufactured crisis. He didn’t surprise anyone. He was handpicked over trump. He’s given them even more power, allowed them to operate in the light now and move even closer to taking more of our rights away. If trump wasn’t, he sure came along at the perfect time.",0.55,0.20794746,"If they want him in he will win. Elections are rigged. Doesn’t matter where. You worry about google and quantum supremacy well how about our elections? Globally. There hasn’t been a legit one since Reagan.  It all started with bushy Sr Mr CIA himself. The media’s job is to sell it and they steal it. Given what trump hasn’t done and is doing there is a good chance he too is a manufactured crisis. He didn’t surprise anyone. He was handpicked over trump. He’s given them even more power, allowed them to operate in the light now and move even closer to taking more of our rights away. If trump wasn’t, he sure came along at the perfect time.",,,,,1569284189000,0,,2020-05-11 11:26:43
368,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,e734aec6-5902-4e80-a636-819e36f5bdde,truck_driver,0be8afa1-a4e2-4272-8b4a-e499d3a5bc00,"Canada freight belongs to Canada trucks it's illegal to put a load on us truckers. Oh he's a DM Bowman we don't want anouther mob war in Toronto Ontario , Pittsburgh shot up Canada's mob in Toronto",-0.5,0.3560525,"Canada freight belongs to Canada trucks it's illegal to put a load on us truckers. Oh he's a DM Bowman we don't want anouther mob war in Toronto Ontario , Pittsburgh shot up Canada's mob in Toronto",,,1.0,,1569784573000,0,,2020-05-11 13:25:46
